timestamp,pkt_len,cur_hub,cur_port,path,priority,flow_id,etime
292.25217126931193,32.66282903527244,24,0,24_0,0,2,292.51298543041054
292.2537198950839,250.1128122794673,12,0,35_0-19_0-16_2-0_2-12_0,0,4,292.26373688582424
292.26373688582424,52.593838364723055,14,2,35_0-19_0-16_2-0_2-12_0-14_2,0,4,292.27375387656457
292.30290065752513,264.6352826649085,10,0,25_0-10_0,0,3,292.37835840324607
292.3511039122053,181.45090052297573,9,0,27_0-11_1-9_0,0,0,292.55152498639563
292.37835840324607,16.941117190290605,8,3,25_0-10_0-8_3,0,3,292.453816148967
292.453816148967,34.56143341613088,1,2,25_0-10_0-8_3-1_2,0,3,292.52927389468795
292.4546870871542,278.02047917852803,24,0,24_0,0,1,292.59146186372203
292.5042787186873,250.31503802283504,35,0,35_0,0,4,292.7828301521167
292.51298543041054,27.178311907909567,10,1,24_0-10_1,0,2,292.77379959150915
292.52927389468795,189.5183874513639,12,1,25_0-10_0-8_3-1_2-12_1,0,3,292.6047316404089
292.55152498639563,164.43376288473286,10,2,27_0-11_1-9_0-10_2,0,0,292.75194606058596
292.59146186372203,22.40989955123943,10,1,24_0-10_1,0,1,292.85227602482064
292.6047316404089,342.2198503471541,15,3,25_0-10_0-8_3-1_2-12_1-15_3,0,3,292.6801893861298
292.7548251670102,220.90005536889026,25,0,25_0,0,3,292.8109316387834
292.77379959150915,197.49152459173834,9,2,24_0-10_1-9_2,0,2,293.03461375260775
292.7810882677424,278.02047917852803,24,0,24_0,0,1,292.8142439004065
292.7828301521167,55.15791263580905,19,0,35_0-19_0,0,4,293.06138158554603
292.80422719628956,278.02047917852803,24,0,24_0,0,1,292.9974927914029
292.8109316387834,264.6352826649085,10,0,25_0-10_0,0,3,292.8670381105566
292.8142439004065,22.40989955123943,10,1,24_0-10_1,0,1,292.88543165748473
292.85227602482064,209.40056294385073,9,2,24_0-10_1-9_2,0,1,293.11309018591925
292.8647430667656,250.31503802283504,35,0,35_0,0,4,293.0953024541361
292.8670381105566,16.941117190290605,8,3,25_0-10_0-8_3,0,3,292.9231445823298
292.88543165748473,209.40056294385073,9,2,24_0-10_1-9_2,0,1,293.14624581858334
292.9231445823298,34.56143341613088,1,2,25_0-10_0-8_3-1_2,0,3,292.97925105410303
292.97925105410303,189.5183874513639,12,1,25_0-10_0-8_3-1_2-12_1,0,3,293.03535752587624
292.9974927914029,22.40989955123943,10,1,24_0-10_1,0,1,293.18074168239934
292.998542719786,220.90005536889026,25,0,25_0,0,3,293.17549655391457
293.03461375260775,74.62898816701289,2,3,24_0-10_1-9_2-2_3,0,2,293.29542791370636
293.03535752587624,342.2198503471541,15,3,25_0-10_0-8_3-1_2-12_1-15_3,0,3,293.09146399764944
293.0556655823144,250.31503802283504,35,0,35_0,0,4,293.13870559172875
293.06138158554603,18.010007008445534,16,2,35_0-19_0-16_2,0,4,293.3399330189754
293.0953024541361,55.15791263580905,19,0,35_0-19_0,0,4,293.32586184150665
293.0970235235622,278.02047917852803,24,0,24_0,0,1,293.126270656222
293.11309018591925,141.38589651524157,2,0,24_0-10_1-9_2-2_0,0,1,293.19156661923074
293.126270656222,22.40989955123943,10,1,24_0-10_1,0,1,293.20998881505915
293.13870559172875,55.15791263580905,19,0,35_0-19_0,0,4,293.3692649790993
293.14624581858334,141.38589651524157,2,0,24_0-10_1-9_2-2_0,0,1,293.22472225189483
293.17549655391457,264.6352826649085,10,0,25_0-10_0,0,3,293.35245038804317
293.18074168239934,209.40056294385073,9,2,24_0-10_1-9_2,0,1,293.36399057339577
293.19156661923074,164.93275815810773,5,1,24_0-10_1-9_2-2_0-5_1,0,1,293.27004305254223
293.20998881505915,209.40056294385073,9,2,24_0-10_1-9_2,0,1,293.3932377060556
293.22472225189483,164.93275815810773,5,1,24_0-10_1-9_2-2_0-5_1,0,1,293.3031986852063
293.25332978769825,278.02047917852803,24,0,24_0,0,1,293.26228071403176
293.26228071403176,22.40989955123943,10,1,24_0-10_1,0,1,293.2712316403653
